2,90,8.0,8.0,5.0
2,91,8.0,8.0,16.11111111111111
2,92,8.0,8.0,27.22222222222222
2,93,8.0,8.0,38.33333333333333
2,94,8.0,8.0,49.44444444444444
2,95,8.0,8.0,60.55555555555556
2,96,8.0,8.0,71.66666666666666
2,97,8.0,8.0,82.77777777777777
2,98,8.0,8.0,93.88888888888889
2,99,8.0,8.0,105.0
2,86,21.856406460551018,8.0,5.0
2,85,21.856406460551018,8.0,16.11111111111111
2,84,21.856406460551018,8.0,27.22222222222222
2,83,21.856406460551018,8.0,38.33333333333333
2,82,21.856406460551018,8.0,49.44444444444444
2,81,21.856406460551018,8.0,60.55555555555556
2,80,21.856406460551018,8.0,71.66666666666666
2,79,21.856406460551018,8.0,82.77777777777777
2,78,21.856406460551018,8.0,93.88888888888889
2,77,21.856406460551018,8.0,105.0
2,64,35.712812921102035,8.0,5.0
2,65,35.712812921102035,8.0,16.11111111111111
2,66,35.712812921102035,8.0,27.22222222222222
2,67,35.712812921102035,8.0,38.33333333333333
2,68,35.712812921102035,8.0,49.44444444444444
2,69,35.712812921102035,8.0,60.55555555555556
2,70,35.712812921102035,8.0,71.66666666666666
2,71,35.712812921102035,8.0,82.77777777777777
2,72,35.712812921102035,8.0,93.88888888888889
2,73,35.712812921102035,8.0,105.0
2,60,49.569219381653056,8.0,5.0
2,59,49.569219381653056,8.0,16.11111111111111
2,58,49.569219381653056,8.0,27.22222222222222
2,57,49.569219381653056,8.0,38.33333333333333
2,56,49.569219381653056,8.0,49.44444444444444
2,55,49.569219381653056,8.0,60.55555555555556
2,54,49.569219381653056,8.0,71.66666666666666
2,53,49.569219381653056,8.0,82.77777777777777
2,52,49.569219381653056,8.0,93.88888888888889
2,51,49.569219381653056,8.0,105.0
2,38,63.42562584220407,8.0,5.0
2,39,63.42562584220407,8.0,16.11111111111111
2,40,63.42562584220407,8.0,27.22222222222222
2,41,63.42562584220407,8.0,38.33333333333333
2,42,63.42562584220407,8.0,49.44444444444444
2,43,63.42562584220407,8.0,60.55555555555556
2,44,63.42562584220407,8.0,71.66666666666666
2,45,63.42562584220407,8.0,82.77777777777777
2,46,63.42562584220407,8.0,93.88888888888889
2,47,63.42562584220407,8.0,105.0
2,34,77.28203230275508,8.0,5.0
2,33,77.28203230275508,8.0,16.11111111111111
2,32,77.28203230275508,8.0,27.22222222222222
2,31,77.28203230275508,8.0,38.33333333333333
2,30,77.28203230275508,8.0,49.44444444444444
2,29,77.28203230275508,8.0,60.55555555555556
2,28,77.28203230275508,8.0,71.66666666666666
2,27,77.28203230275508,8.0,82.77777777777777
2,26,77.28203230275508,8.0,93.88888888888889
2,25,77.28203230275508,8.0,105.0
2,12,91.13843876330611,8.0,5.0
2,13,91.13843876330611,8.0,16.11111111111111
2,14,91.13843876330611,8.0,27.22222222222222
2,15,91.13843876330611,8.0,38.33333333333333
2,16,91.13843876330611,8.0,49.44444444444444
2,17,91.13843876330611,8.0,60.55555555555556
2,18,91.13843876330611,8.0,71.66666666666666
2,19,91.13843876330611,8.0,82.77777777777777
2,20,91.13843876330611,8.0,93.88888888888889
2,21,91.13843876330611,8.0,105.0
3,99,14.928203230275509,21.856406460551018,5.0
3,98,14.928203230275509,21.856406460551018,16.11111111111111
3,97,14.928203230275509,21.856406460551018,27.22222222222222
3,96,14.928203230275509,21.856406460551018,38.33333333333333
3,95,14.928203230275509,21.856406460551018,49.44444444444444
3,94,14.928203230275509,21.856406460551018,60.55555555555556
3,93,14.928203230275509,21.856406460551018,71.66666666666666
3,92,14.928203230275509,21.856406460551018,82.77777777777777
3,91,14.928203230275509,21.856406460551018,93.88888888888889
3,90,14.928203230275509,21.856406460551018,105.0
3,77,28.784609690826528,21.856406460551018,5.0
3,78,28.784609690826528,21.856406460551018,16.11111111111111
3,79,28.784609690826528,21.856406460551018,27.22222222222222
3,80,28.784609690826528,21.856406460551018,38.33333333333333
3,81,28.784609690826528,21.856406460551018,49.44444444444444
3,82,28.784609690826528,21.856406460551018,60.55555555555556
3,83,28.784609690826528,21.856406460551018,71.66666666666666
3,84,28.784609690826528,21.856406460551018,82.77777777777777
3,85,28.784609690826528,21.856406460551018,93.88888888888889
3,86,28.784609690826528,21.856406460551018,105.0
3,73,42.64101615137754,21.856406460551018,5.0
3,72,42.64101615137754,21.856406460551018,16.11111111111111
3,71,42.64101615137754,21.856406460551018,27.22222222222222
3,70,42.64101615137754,21.856406460551018,38.33333333333333
3,69,42.64101615137754,21.856406460551018,49.44444444444444
3,68,42.64101615137754,21.856406460551018,60.55555555555556
3,67,42.64101615137754,21.856406460551018,71.66666666666666
3,66,42.64101615137754,21.856406460551018,82.77777777777777
3,65,42.64101615137754,21.856406460551018,93.88888888888889
3,64,42.64101615137754,21.856406460551018,105.0
3,51,56.49742261192856,21.856406460551018,5.0
3,52,56.49742261192856,21.856406460551018,16.11111111111111
3,53,56.49742261192856,21.856406460551018,27.22222222222222
3,54,56.49742261192856,21.856406460551018,38.33333333333333
3,55,56.49742261192856,21.856406460551018,49.44444444444444
3,56,56.49742261192856,21.856406460551018,60.55555555555556
3,57,56.49742261192856,21.856406460551018,71.66666666666666
3,58,56.49742261192856,21.856406460551018,82.77777777777777
3,59,56.49742261192856,21.856406460551018,93.88888888888889
3,60,56.49742261192856,21.856406460551018,105.0
3,47,70.35382907247958,21.856406460551018,5.0
3,46,70.35382907247958,21.856406460551018,16.11111111111111
3,45,70.35382907247958,21.856406460551018,27.22222222222222
3,44,70.35382907247958,21.856406460551018,38.33333333333333
3,43,70.35382907247958,21.856406460551018,49.44444444444444
3,42,70.35382907247958,21.856406460551018,60.55555555555556
3,41,70.35382907247958,21.856406460551018,71.66666666666666
3,40,70.35382907247958,21.856406460551018,82.77777777777777
3,39,70.35382907247958,21.856406460551018,93.88888888888889
3,38,70.35382907247958,21.856406460551018,105.0
3,25,84.2102355330306,21.856406460551018,5.0
3,26,84.2102355330306,21.856406460551018,16.11111111111111
3,27,84.2102355330306,21.856406460551018,27.22222222222222
3,28,84.2102355330306,21.856406460551018,38.33333333333333
3,29,84.2102355330306,21.856406460551018,49.44444444444444
3,30,84.2102355330306,21.856406460551018,60.55555555555556
3,31,84.2102355330306,21.856406460551018,71.66666666666666
3,32,84.2102355330306,21.856406460551018,82.77777777777777
3,33,84.2102355330306,21.856406460551018,93.88888888888889
3,34,84.2102355330306,21.856406460551018,105.0
4,90,8.0,35.712812921102035,5.0
4,91,8.0,35.712812921102035,16.11111111111111
4,92,8.0,35.712812921102035,27.22222222222222
4,93,8.0,35.712812921102035,38.33333333333333
4,94,8.0,35.712812921102035,49.44444444444444
4,95,8.0,35.712812921102035,60.55555555555556
4,96,8.0,35.712812921102035,71.66666666666666
4,97,8.0,35.712812921102035,82.77777777777777
4,98,8.0,35.712812921102035,93.88888888888889
4,99,8.0,35.712812921102035,105.0
4,86,21.856406460551018,35.712812921102035,5.0
4,85,21.856406460551018,35.712812921102035,16.11111111111111
4,84,21.856406460551018,35.712812921102035,27.22222222222222
4,83,21.856406460551018,35.712812921102035,38.33333333333333
4,82,21.856406460551018,35.712812921102035,49.44444444444444
4,81,21.856406460551018,35.712812921102035,60.55555555555556
4,80,21.856406460551018,35.712812921102035,71.66666666666666
4,79,21.856406460551018,35.712812921102035,82.77777777777777
4,78,21.856406460551018,35.712812921102035,93.88888888888889
4,77,21.856406460551018,35.712812921102035,105.0
4,64,35.712812921102035,35.712812921102035,5.0
4,65,35.712812921102035,35.712812921102035,16.11111111111111
4,66,35.712812921102035,35.712812921102035,27.22222222222222
4,67,35.712812921102035,35.712812921102035,38.33333333333333
4,68,35.712812921102035,35.712812921102035,49.44444444444444
4,69,35.712812921102035,35.712812921102035,60.55555555555556
4,70,35.712812921102035,35.712812921102035,71.66666666666666
4,71,35.712812921102035,35.712812921102035,82.77777777777777
4,72,35.712812921102035,35.712812921102035,93.88888888888889
4,73,35.712812921102035,35.712812921102035,105.0
4,60,49.569219381653056,35.712812921102035,5.0
